,subject,trial,rt,choice,gaze_0,gaze_1,RT,item_value_0,item_value_1
1991,17,71,2884.823,0,0.48187455,0.51812545,2884.823,6,5
1992,17,72,12863.287,1,0.34630488,0.65369512,12863.287,4,6
1993,17,73,13077.122,0,0.524996632,0.475003368,13077.122,6,5
1994,17,74,2517.831,1,0.361982023,0.638017977,2517.831,3,5
1995,17,75,5439.782,1,0.555381476,0.444618524,5439.782,3,4
1996,17,76,9844.08,1,0.518644894,0.481355106,10051.08,0,2
1997,17,77,3222.062,0,0.507141147,0.492858853,3015.062,3,3
1998,17,78,10498.829,1,0.687613462,0.312386538,10498.829,0,0
1999,17,79,8477.369,1,0.388376678,0.611623322,8477.369,2,3
2000,17,80,5097.561,0,0.513218527,0.486781473,5097.561,0,2
2001,17,81,4035.593,0,0.384191964,0.615808036,4035.593,0,0
2002,17,82,2430.067,1,0.529421949,0.470578051,2430.067,3,5
2003,17,83,6841.13,1,0.523148359,0.476851641,6841.13,7,6
2004,17,84,4750.34,1,0.467275368,0.532724632,4750.34,5,6
2005,17,85,4076.55,0,0.504163948,0.495836052,4076.55,5,3
2006,17,86,5521.174,0,0.596938533,0.403061467,5521.174,3,3
2007,17,87,9502.706,0,0.419633634,0.580366366,9502.706,5,3
2008,17,88,5340.182,1,0.42637307,0.57362693,5340.182,3,5
2009,17,89,4030.404,0,0.548097252,0.451902748,4209.404,5,3
2010,17,90,7517.559,0,0.486213567,0.513786433,7338.559,3,2
2011,17,91,8643.44,1,0.410354358,0.589645642,8643.44,3,5
2012,17,92,8397.547,1,0.472509341,0.527490659,8397.547,4,3
2013,17,93,5101.478,0,0.563334419,0.436665581,5101.478,0,0
2014,17,94,6750.532,1,0.361512467,0.638487533,6750.532,5,6
2015,17,95,10678.701,0,0.505540736,0.494459264,10678.701,3,4
2016,17,96,3040.401,0,0.522579911,0.477420089,3040.401,2,0
2017,17,97,8784.855,0,0.531113104,0.468886896,8784.855,0,0
2018,17,98,7283.052,0,0.59544215,0.40455785,7283.052,6,5
2019,17,99,2988.272,1,0.330480904,0.669519096,2988.272,3,3
2020,17,100,2952.379,0,0.438404128,0.561595872,2952.379,0,0
2021,17,101,4316.585,1,0.395792974,0.604207026,4316.585,0,0
2022,17,102,12613.209,0,0.525274161,0.474725839,12613.209,2,0
2023,17,103,8638.512,0,0.471057079,0.528942921,8638.512,7,6
2024,17,104,3047.884,1,0.451286094,0.548713906,3047.884,0,0
2025,17,105,4555.576,1,0.416731625,0.583268375,4555.576,0,2
2026,17,106,1776.571,0,0.350334285,0.649665715,1776.571,4,3
2027,17,107,8255.092,1,0.560481517,0.439518483,8255.092,0,0
2028,17,108,4504.07,0,0.518309839,0.481690161,4504.07,0,0
2029,17,109,5685.101,0,0.537746007,0.462253993,5685.101,3,4
2030,17,110,15205.986,1,0.374611263,0.625388737,15207.986,0,2
2031,17,111,4380.422,0,0.409916251,0.590083749,4380.422,2,0
2032,17,112,3073.457,0,0.402862592,0.597137408,3073.457,7,6
2033,17,113,3444.061,1,0.410405809,0.589594191,3444.061,2,3
2034,17,114,17791.478,1,0.402287039,0.597712961,17791.478,3,2
2035,17,115,1860.292,1,0.318717199,0.681282801,1860.292,2,3
2036,17,116,3502.319,1,0.45129739,0.54870261,3502.319,6,7
2037,17,117,14815.109,1,0.482376621,0.517623379,14815.109,6,7
2038,17,118,3301.886,0,0.509148936,0.490851064,3301.886,6,7
2039,17,119,3517.441,1,0.36901479,0.63098521,3517.441,6,5
2040,18,0,7075.798,1,0.372285228,0.627714772,7075.798,6,7
2041,18,1,6712.44,1,0.469643766,0.530356234,6712.44,0,0
2042,18,2,4320.861,0,0.519038386,0.480961614,4320.861,0,0
2043,18,3,6032.645,0,0.471486546,0.528513454,6032.645,2,0
2044,18,4,6490.056,1,0.404863674,0.595136326,6490.056,0,0
2045,18,5,5453.454,1,0.454945064,0.545054936,5453.454,5,6
2046,18,6,8890.217,1,0.468563741,0.531436259,8890.217,3,3
2047,18,7,3306.749,0,0.5284762,0.4715238,3306.749,6,5
2048,18,8,5462.756,0,0.548868314,0.451131686,5462.756,0,0
2049,18,9,4068.082,0,0.55263426,0.44736574,4068.082,6,5
2050,18,10,5324.076,0,0.516762047,0.483237953,5324.076,0,0
2051,18,11,3127.338,1,0.36830217,0.63169783,3127.338,3,4
2052,18,12,5073.158,1,0.470260613,0.529739387,5073.158,0,2
2053,18,13,2805.148,1,0.343354361,0.656645639,2805.148,0,0
2054,18,14,2704.112,1,0.40571218,0.59428782,2704.112,6,7
2055,18,15,9469.143,0,0.425108314,0.574891686,9469.143,5,3
2056,18,16,3309.721,1,0.384444644,0.615555356,3309.721,2,3
2057,18,17,3512.929,1,0.313782991,0.686217009,3749.929,4,3
2058,18,18,2829.821,1,0.370750988,0.629249012,2861.821,5,6
2059,18,19,7894.319,0,0.470972952,0.529027048,7625.319,2,0
2060,18,20,4102.758,1,0.476861351,0.523138649,4102.758,0,0
2061,18,21,5442.824,1,0.376769144,0.623230856,5442.824,6,7
2062,18,22,4131.013,0,0.404073218,0.595926782,4131.013,3,3
2063,18,23,4778.66,1,0.404358762,0.595641238,4778.66,3,5
2064,18,24,3386.115,1,0.417808189,0.582191811,3389.115,0,0
2065,18,25,2518.068,1,0.389517458,0.610482542,2521.068,0,2
2066,18,26,5298.538,1,0.516791035,0.483208965,5298.538,0,0
2067,18,27,3416.423,0,0.504978315,0.495021685,3416.423,6,5
2068,18,28,3039.393,0,0.552430378,0.447569622,3039.393,7,6
2069,18,29,2373.224,0,0.572307881,0.427692119,2373.224,7,6
2070,18,30,5304.009,0,0.563566653,0.436433347,5304.009,7,6
2071,18,31,2315.723,1,0.402744623,0.597255377,2315.723,6,7
2072,18,32,3882.361,1,0.406011948,0.593988052,3882.361,6,7
2073,18,33,3421.09,0,0.547413068,0.452586932,3421.09,0,0
2074,18,34,6181.335,0,0.51962651,0.48037349,6181.335,3,3
2075,18,35,4822.684,0,0.553979365,0.446020635,4822.684,7,6
2076,18,36,5032.717,0,0.510142671,0.489857329,5032.717,3,2
2077,18,37,4728.562,0,0.600500454,0.399499546,4728.562,3,3
2078,18,38,5177.705,0,0.518019266,0.481980734,5180.705,7,6
2079,18,39,3390.173,1,0.383246293,0.616753707,3390.173,5,6
2080,18,40,6173.666,0,0.615106189,0.384893811,6173.666,7,6
2081,18,41,3306.925,1,0.386621519,0.613378481,3306.925,0,2
2082,18,42,6664.722,0,0.520236451,0.479763549,6664.722,2,0
2083,18,43,6250.446,0,0.543980661,0.456019339,6250.446,3,2
2084,18,44,3739.708,1,0.398641839,0.601358161,3742.708,5,6
2085,18,45,7016.376,0,0.58979609,0.41020391,7016.376,2,0
2086,18,46,2834.924,0,0.55227024,0.44772976,2834.924,5,3
2087,18,47,7416.059,1,0.416973322,0.583026678,7416.059,3,3
2088,18,48,2708.862,1,0.299551601,0.700448399,2708.862,6,7
2089,18,49,3080.123,0,0.585485237,0.414514763,3083.123,2,0
2090,18,50,5181.807,1,0.489166883,0.510833117,5181.807,6,7
2091,18,51,7452.204,1,0.359238546,0.640761454,7452.204,2,0
2092,18,52,2372.702,0,0.585497281,0.414502719,2372.702,2,0
2093,18,53,10680.274,1,0.432216176,0.567783824,10680.274,7,6
2094,18,54,6787.801,1,0.500239704,0.499760296,6787.801,3,3
2095,18,55,6399.58,0,0.538888142,0.461111858,6399.58,4,3
2096,18,56,1399.156,1,0.326973927,0.673026073,1399.156,2,3
2097,18,57,2122.066,1,0.364395457,0.635604543,2124.066,0,2
2098,18,58,3394.367,1,0.352467132,0.647532868,3395.367,5,6
2099,18,59,4659.232,0,0.550271369,0.449728631,4659.232,6,4
2100,18,60,6347.686,0,0.512005191,0.487994809,6497.686,3,3
2101,18,61,4806.331,1,0.41706657,0.58293343,4656.331,0,0
2102,18,62,3109.061,1,0.315320988,0.684679012,3109.061,5,6
2103,18,63,4449.014,1,0.40277969,0.59722031,4449.014,3,5
2104,18,64,3725.623,0,0.532562802,0.467437198,3725.623,6,5
2105,18,65,4789.33,0,0.552180475,0.447819525,4789.33,5,3
2106,18,66,4982.533,0,0.569379938,0.430620062,4982.533,6,5
2107,18,67,3483.972,0,0.567129467,0.432870533,3483.972,3,2
2108,18,68,6542.814,1,0.353391357,0.646608643,6542.814,0,2
2109,18,69,2421.26,1,0.416837085,0.583162915,2421.26,5,6
2110,18,70,5013.56,1,0.362198168,0.637801832,5013.56,0,2
2111,18,71,2292.479,0,0.622301054,0.377698946,2295.479,6,5
2112,18,72,2516.337,1,0.301274799,0.698725201,2516.337,4,6
2113,18,73,5471.705,1,0.395531652,0.604468348,5471.705,6,5
2114,18,74,3739.22,1,0.370676596,0.629323404,3739.22,3,5
2115,18,75,5058.54,1,0.424460631,0.575539369,5060.54,3,4
2116,18,76,2488.417,1,0.404586405,0.595413595,2488.417,0,2
2117,18,77,3917.856,1,0.441852966,0.558147034,3919.856,3,3
2118,18,78,2324.17,1,0.404763112,0.595236888,2324.17,0,0
2119,18,79,3251.904,1,0.419493595,0.580506405,3251.904,2,3
2120,18,80,4483.769,1,0.382440222,0.617559778,4483.769,0,2
2121,18,81,4823.128,0,0.552454179,0.447545821,4823.128,0,0
2122,18,82,4383.019,1,0.318783203,0.681216797,4383.019,3,5
2123,18,83,3856.271,0,0.518561925,0.481438075,3859.271,7,6
2124,18,84,6145.383,1,0.47424869,0.52575131,6145.383,5,6
2125,18,85,6684.002,0,0.450082488,0.549917512,6684.002,5,3
2126,18,86,4152.188,0,0.472226046,0.527773954,4155.188,3,3
2127,18,87,5040.329,0,0.505217073,0.494782927,5040.329,5,3
2128,18,88,3192.435,1,0.37811099,0.62188901,3192.435,3,5
2129,18,89,5972.841,1,0.446893601,0.553106399,5972.841,5,3
2130,18,90,4411.7,0,0.567587292,0.432412708,4411.7,3,2
2131,18,91,2609.029,1,0.351431268,0.648568732,2609.029,3,5
2132,18,92,6391.76,1,0.371957733,0.628042267,6391.76,4,3
2133,18,93,1840.682,0,0.539155522,0.460844478,1840.682,0,0
2134,18,94,2030.775,1,0.422357894,0.577642106,2030.775,5,6
2135,18,95,2881.835,0,0.535687721,0.464312279,2883.835,3,4
2136,18,96,3080.954,0,0.512219616,0.487780384,3080.954,2,0
2137,18,97,3003.969,1,0.314125291,0.685874709,3003.969,0,0
2138,18,98,5303.755,0,0.399342146,0.600657854,5303.755,6,5
2139,18,99,5176.889,1,0.451747132,0.548252868,5179.889,3,3
2140,18,100,3426.235,1,0.373196771,0.626803229,3426.235,0,0
2141,18,101,3665.522,1,0.448542266,0.551457734,3665.522,0,0
2142,18,102,4475.915,0,0.564197529,0.435802471,4475.915,2,0
2143,18,103,6056.958,0,0.512284444,0.487715556,6056.958,7,6
2144,18,104,2049.054,1,0.364578477,0.635421523,2049.054,0,0
2145,18,105,5343.713,1,0.411178886,0.588821114,5343.713,0,2
2146,18,106,8228.405,1,0.447935139,0.552064861,8228.405,4,3
2147,18,107,5846.507,0,0.516592445,0.483407555,5846.507,0,0
2148,18,108,4909.27,0,0.595845048,0.404154952,4909.27,0,0
2149,18,109,5775.86,0,0.55762168,0.44237832,5777.86,3,4
2150,18,110,4950.632,1,0.468139475,0.531860525,4950.632,0,2
2151,18,111,5227.608,0,0.445643816,0.554356184,5227.608,2,0
2152,18,112,4857.927,0,0.4843437,0.5156563,4857.927,7,6
2153,18,113,2799.935,1,0.407575479,0.592424521,2801.935,2,3
2154,18,114,4223.308,0,0.63972402,0.36027598,4223.308,3,2
2155,18,115,3835.246,1,0.415293861,0.584706139,3838.246,2,3
2156,18,116,6018.67,1,0.50916108,0.49083892,6021.67,6,7
2157,18,117,7156.798,1,0.448706851,0.551293149,7156.798,6,7
2158,18,118,9089.21,0,0.475426259,0.524573741,9089.21,6,7
2159,18,119,2933.12,0,0.546657888,0.453342112,2933.12,6,5
2160,19,0,6475.39,1,0.665149548,0.334850452,6475.39,6,7
2161,19,1,5457.523,1,0.618703616,0.381296384,5457.523,0,0
2162,19,2,3612.663,1,0.438749735,0.561250265,3612.663,0,0
2163,19,3,2453.851,0,0.517964088,0.482035912,2453.851,2,0
2164,19,4,2498.278,1,0.496030453,0.503969547,2498.278,0,0
2165,19,5,3784.341,0,0.518905854,0.481094146,3784.341,5,6
2166,19,6,3312.037,1,0.402081782,0.597918218,3312.037,3,3
2167,19,7,2071.87,0,0.591415446,0.408584554,2071.87,6,5
2168,19,8,2598.527,1,0.444165333,0.555834667,2598.527,0,0
2169,19,9,8246.877,1,0.610968263,0.389031737,8246.877,6,5
2170,19,10,4932.687,1,0.454726841,0.545273159,4932.687,0,0
2171,19,11,5044.238,0,0.558213366,0.441786634,5044.238,3,4
2172,19,12,3705.313,1,0.360568113,0.639431887,3705.313,0,2
2173,19,13,5147.894,1,0.522624201,0.477375799,5147.894,0,0
2174,19,14,2795.16,1,0.482781801,0.517218199,2795.16,6,7
2175,19,15,3196.865,0,0.544184173,0.455815827,3196.865,5,3
2176,19,16,1691.781,1,0.387539861,0.612460139,1691.781,2,3
2177,19,17,3112.119,1,0.620476727,0.379523273,3112.119,4,3
2178,19,18,4105.096,1,0.41690586,0.58309414,4105.096,5,6
2179,19,19,2207.039,0,0.587771353,0.412228647,2207.039,2,0
2180,19,20,2066.628,0,0.54407328,0.45592672,2066.628,0,0
2181,19,21,3205.343,1,0.476621219,0.523378781,3205.343,6,7
2182,19,22,1857.539,1,0.487614411,0.512385589,1857.539,3,3
2183,19,23,4413.562,1,0.59153059,0.40846941,4413.562,3,5
2184,19,24,1605.789,1,0.406716415,0.593283585,1605.789,0,0
2185,19,25,1532.701,1,0.354122748,0.645877252,1532.701,0,2
2186,19,26,2053.726,0,0.558136941,0.441863059,2053.726,0,0
2187,19,27,7380.932,0,0.587814208,0.412185792,7380.932,6,5
2188,19,28,2119.062,0,0.566367234,0.433632766,2119.062,7,6
2189,19,29,3491.948,0,0.619127616,0.380872384,3491.948,7,6
2190,19,30,2192.829,0,0.64467508,0.35532492,2192.829,7,6
2191,19,31,2675.105,1,0.561603922,0.438396078,2675.105,6,7
2192,19,32,4438.233,0,0.562208806,0.437791194,4438.233,6,7
2193,19,33,2502.728,0,0.663600735,0.336399265,2502.728,0,0
2194,19,34,2094.72,0,0.572935857,0.427064143,2094.72,3,3
2195,19,35,1977.153,0,0.571464876,0.428535124,1977.153,7,6
2196,19,36,3124.778,0,0.740418066,0.259581934,3124.778,3,2
2197,19,37,3230.196,1,0.611017416,0.388982584,3230.196,3,3
2198,19,38,5512.344,0,0.554490103,0.445509897,5512.344,7,6
2199,19,39,5433.436,1,0.488411673,0.511588327,5433.436,5,6
2200,19,40,4996.449,0,0.62239262,0.37760738,4996.449,7,6
2201,19,41,3088.427,1,0.485006141,0.514993859,3088.427,0,2
2202,19,42,1749.507,0,0.528124201,0.471875799,1749.507,2,0
2203,19,43,2484.297,0,0.647173489,0.352826511,2737.297,3,2
2204,19,44,2170.206,1,0.453785352,0.546214648,1917.206,5,6
2205,19,45,2467.256,0,0.576919977,0.423080023,2467.256,2,0
2206,19,46,2455.878,0,0.668097093,0.331902907,2455.878,5,3
2207,19,47,2301.282,1,0.486447824,0.513552176,2301.282,3,3
2208,19,48,2820.303,1,0.502786369,0.497213631,2820.303,6,7
2209,19,49,2337.382,1,0.530501072,0.469498928,2337.382,2,0
2210,19,50,2160.222,1,0.555434535,0.444565465,2160.222,6,7
2211,19,51,2275.866,1,0.454745724,0.545254276,2275.866,2,0
2212,19,52,2485.773,0,0.705198406,0.294801594,2485.773,2,0
2213,19,53,2318.966,0,0.653242548,0.346757452,2318.966,7,6
2214,19,54,1684.058,1,0.333320074,0.666679926,1684.058,3,3
2215,19,55,3506.286,0,0.623499684,0.376500316,4035.286,4,3
2216,19,56,4650.377,1,0.345515589,0.654484411,4121.377,2,3
2217,19,57,11545.02,1,0.504332784,0.495667216,11545.02,0,2
2218,19,58,2498.708,1,0.494139662,0.505860338,2498.708,5,6
2219,19,59,4453.313,0,0.624390358,0.375609642,4453.313,6,4
2220,19,60,5902.98,0,0.454646887,0.545353113,5902.98,3,3
2221,19,61,1932.701,0,0.620060146,0.379939854,1932.701,0,0
2222,19,62,3714.698,1,0.450169649,0.549830351,3714.698,5,6
2223,19,63,2244.891,1,0.527457889,0.472542111,2244.891,3,5
2224,19,64,2143.856,0,0.60300143,0.39699857,2143.856,6,5
2225,19,65,1826.174,0,0.550864586,0.449135414,1826.174,5,3
2226,19,66,2775.116,1,0.505714815,0.494285185,2775.116,6,5
2227,19,67,2241.94,0,0.650688144,0.349311856,2241.94,3,2
2228,19,68,1525.192,1,0.374761515,0.625238485,1525.192,0,2
2229,19,69,1661.692,1,0.45543336,0.54456664,1661.692,5,6
2230,19,70,1982.42,1,0.614126806,0.385873194,1982.42,0,2
2231,19,71,2120.983,0,0.598758731,0.401241269,2120.983,6,5
2232,19,72,1491.518,1,0.419517909,0.580482091,1491.518,4,6
2233,19,73,3125.084,1,0.482605286,0.517394714,3125.084,6,5
2234,19,74,2151.289,1,0.520924726,0.479075274,2151.289,3,5
2235,19,75,2179.713,1,0.459243841,0.540756159,2179.713,3,4
2236,19,76,1432.141,1,0.445325386,0.554674614,1432.141,0,2
2237,19,77,1377.872,1,0.434682207,0.565317793,1377.872,3,3
2238,19,78,2309.258,1,0.528240662,0.471759338,2309.258,0,0
2239,19,79,1547.858,1,0.456819069,0.543180931,1547.858,2,3
2240,19,80,2820.587,1,0.436683397,0.563316603,2820.587,0,2
2241,19,81,1704.659,0,0.573530457,0.426469543,1704.659,0,0
2242,19,82,5033.169,0,0.612070035,0.387929965,5033.169,3,5
2243,19,83,2697.706,0,0.592852189,0.407147811,2697.706,7,6
2244,19,84,1747.092,1,0.352995844,0.647004156,1747.092,5,6
2245,19,85,2692.379,0,0.506454168,0.493545832,2692.379,5,3
2246,19,86,4167.55,1,0.533427005,0.466572995,4167.55,3,3
2247,19,87,1764.523,0,0.49548024,0.50451976,1764.523,5,3
2248,19,88,1728.311,1,0.371538356,0.628461644,1728.311,3,5
2249,19,89,2294.46,0,0.586725588,0.413274412,2294.46,5,3
2250,19,90,2101.04,0,0.49172895,0.50827105,2101.04,3,2
2251,19,91,1214.529,1,0.381851004,0.618148996,1214.529,3,5
2252,19,92,2307.713,0,0.531260388,0.468739612,2307.713,4,3
2253,19,93,1943.765,0,0.551896478,0.448103522,1943.765,0,0
2254,19,94,2984.033,1,0.499994166,0.500005834,2984.033,5,6
2255,19,95,1332.618,1,0.437481883,0.562518117,1332.618,3,4
2256,19,96,1997.231,0,0.606163541,0.393836459,1997.231,2,0
2257,19,97,1159.195,1,0.487493044,0.512506956,1159.195,0,0
2258,19,98,3082.875,0,0.538991124,0.461008876,3082.875,6,5
2259,19,99,1549.754,1,0.356890459,0.643109541,1743.754,3,3
2260,19,100,1515.689,1,0.388896329,0.611103671,1321.689,0,0
2261,19,101,1488.156,1,0.43204676,0.56795324,1488.156,0,0
2262,19,102,1897.56,0,0.545602834,0.454397166,1897.56,2,0
2263,19,103,7088.219,1,0.581451004,0.418548996,7088.219,7,6
2264,19,104,1622.081,1,0.427814386,0.572185614,1622.081,0,0
2265,19,105,1302.495,1,0.404971951,0.595028049,1302.495,0,2
2266,19,106,2427.401,0,0.593908813,0.406091187,2427.401,4,3
2267,19,107,1189.172,1,0.487618985,0.512381015,1189.172,0,0
2268,19,108,2249.489,0,0.53705733,0.46294267,2249.489,0,0
2269,19,109,1565.388,1,0.459562723,0.540437277,1565.388,3,4
2270,19,110,1388.035,1,0.44913922,0.55086078,1388.035,0,2
2271,19,111,1375.454,1,0.433092665,0.566907335,1375.454,2,0
2272,19,112,3890.676,0,0.57006299,0.42993701,3890.676,7,6
2273,19,113,1456.266,1,0.476763279,0.523236721,1456.266,2,3
2274,19,114,1537.374,0,0.496798959,0.503201041,1537.374,3,2
2275,19,115,2288.943,0,0.569679828,0.430320172,2288.943,2,3
2276,19,116,3323.84,1,0.562267598,0.437732402,3323.84,6,7
2277,19,117,1529.707,1,0.389658106,0.610341894,1529.707,6,7
2278,19,118,2465.503,0,0.608511226,0.391488774,2465.503,6,7
2279,19,119,1531.841,1,0.342106547,0.657893453,1531.841,6,5
2280,20,0,3096.527,1,0.485335385,0.514664615,3096.527,6,7
2281,20,1,4804.017,1,0.362654988,0.637345012,4804.017,0,0
2282,20,2,4758.342,0,0.429994498,0.570005502,4758.342,0,0
2283,20,3,11233.854,0,0.642932944,0.357067056,11233.854,2,0
2284,20,4,2826.187,1,0.541612293,0.458387707,2826.187,0,0
2285,20,5,7828.68,1,0.572470239,0.427529761,7828.68,5,6
2286,20,6,2204.878,1,0.520364275,0.479635725,2204.878,3,3
2287,20,7,11649.615,0,0.772328068,0.227671932,11649.615,6,5
2288,20,8,4665.718,0,0.500534107,0.499465893,4665.718,0,0
2289,20,9,5082.372,0,0.468644975,0.531355025,5082.372,6,5
2290,20,10,8662.197,0,0.452195077,0.547804923,8662.197,0,0
2291,20,11,4227.617,1,0.686642648,0.313357352,4227.617,3,4
2292,20,12,2754.283,1,0.356373686,0.643626314,2754.283,0,2
2293,20,13,11298.604,1,0.458916163,0.541083837,11298.604,0,0
2294,20,14,10917.788,1,0.439141637,0.560858363,10917.788,6,7
2295,20,15,5971.618,0,0.620781337,0.379218663,5971.618,5,3
2296,20,16,1915.946,1,0.536652835,0.463347165,2145.946,2,3
2297,20,17,6732.477,0,0.51575769,0.48424231,6502.477,4,3
2298,20,18,7365.374,0,0.581840075,0.418159925,7365.374,5,6
2299,20,19,8669.064,0,0.691509768,0.308490232,8669.064,2,0
2300,20,20,1765.141,1,0.366094882,0.633905118,1765.141,0,0
2301,20,21,6596.93,1,0.500472011,0.499527989,6596.93,6,7
2302,20,22,2827.474,1,0.47765141,0.52234859,2827.474,3,3
2303,20,23,4541.507,1,0.492657155,0.507342845,4541.507,3,5
2304,20,24,1557.143,1,0.348126634,0.651873366,1559.143,0,0
2305,20,25,10289.994,1,0.37625,0.62375,10473.994,0,2
2306,20,26,7554.636,0,0.326960947,0.673039053,7371.636,0,0
2307,20,27,8190.703,0,0.463276682,0.536723318,8190.703,6,5
2308,20,28,4776.086,0,0.573017297,0.426982703,4776.086,7,6
2309,20,29,8277.179,0,0.597979698,0.402020302,8277.179,7,6
2310,20,30,10069.583,0,0.527168267,0.472831733,10069.583,7,6
2311,20,31,9180.159,1,0.475008269,0.524991731,9180.159,6,7
2312,20,32,11577.07,1,0.608586911,0.391413089,11829.07,6,7
2313,20,33,9246.755,1,0.369809614,0.630190386,8994.755,0,0
2314,20,34,6187.412,0,0.713022653,0.286977347,6187.412,3,3
2315,20,35,9929.634,0,0.512947315,0.487052685,9929.634,7,6
2316,20,36,15696.76,0,0.571016325,0.428983675,15696.76,3,2
2317,20,37,17802.511,0,0.445236049,0.554763951,17802.511,3,3
2318,20,38,8895.783,0,0.533766249,0.466233751,8895.783,7,6
2319,20,39,5490.979,1,0.541295547,0.458704453,5705.979,5,6
2320,20,40,3294.411,0,0.523840627,0.476159373,3538.411,7,6
2321,20,41,2209.852,1,0.603488251,0.396511749,1802.852,0,2
2322,20,42,3181.828,0,0.536468306,0.463531694,3181.828,2,0
2323,20,43,5088.622,0,0.441996084,0.558003916,5088.622,3,2
2324,20,44,1506.849,1,0.38837962,0.61162038,1506.849,5,6
2325,20,45,1570.053,1,0.355661882,0.644338118,1622.053,2,0
2326,20,46,1812.311,0,0.620521601,0.379478399,1760.311,5,3
2327,20,47,4295.981,0,0.424970692,0.575029308,4434.981,3,3
2328,20,48,2363.489,1,0.533156154,0.466843846,2224.489,6,7
2329,20,49,2703.242,0,0.627678571,0.372321429,2861.242,2,0
2330,20,50,2496.354,1,0.472345547,0.527654453,2338.354,6,7
2331,20,51,1525.454,1,0.351186873,0.648813127,1525.454,2,0
2332,20,52,1282.81,1,0.437354614,0.562645386,1282.81,2,0
2333,20,53,7640.016,1,0.43244644,0.56755356,7640.016,7,6
2334,20,54,1619.68,1,0.345868629,0.654131371,1619.68,3,3
2335,20,55,3026.844,1,0.475390063,0.524609937,3026.844,4,3
2336,20,56,2465.649,1,0.44937833,0.55062167,2618.649,2,3
2337,20,57,1231.446,1,0.37275858,0.62724142,1078.446,0,2
2338,20,58,1580.251,1,0.191650385,0.808349615,1580.251,5,6
2339,20,59,3363.672,0,0.478014765,0.521985235,3363.672,6,4
2340,20,60,2525.554,1,0.295399516,0.704600484,2668.554,3,3
2341,20,61,4689.724,0,0.623905036,0.376094964,4546.724,0,0
2342,20,62,1496.447,1,0.326600859,0.673399141,1496.447,5,6
2343,20,63,3672.478,1,0.380221851,0.619778149,3672.478,3,5
2344,20,64,4749.541,0,0.524364832,0.475635168,4751.541,6,5
2345,20,65,4006.099,0,0.541764269,0.458235731,4006.099,5,3
2346,20,66,7331.998,0,0.467333741,0.532666259,7331.998,6,5
2347,20,67,2698.953,0,0.530709824,0.469290176,2701.953,3,2
2348,20,68,2591.545,1,0.554361331,0.445638669,2591.545,0,2
2349,20,69,2714.388,1,0.532259304,0.467740696,2714.388,5,6
2350,20,70,1393.027,1,0.435420731,0.564579269,1393.027,0,2
2351,20,71,2143.869,0,0.643550856,0.356449144,2143.869,6,5
2352,20,72,1678.118,1,0.384030607,0.615969393,1678.118,4,6
2353,20,73,1719.466,1,0.360164655,0.639835345,1719.466,6,5
2354,20,74,2563.033,1,0.446732146,0.553267854,2563.033,3,5
2355,20,75,3619.667,1,0.270864947,0.729135053,3619.667,3,4
2356,20,76,1547.646,1,0.378183753,0.621816247,1547.646,0,2
2357,20,77,3393.361,0,0.525277526,0.474722474,3393.361,3,3
2358,20,78,3168.93,1,0.435117065,0.564882935,3168.93,0,0
2359,20,79,3071.428,0,0.647743814,0.352256186,3300.428,2,3
2360,20,80,2580.315,0,0.628783275,0.371216725,2580.315,0,2
2361,20,81,2722.576,0,0.454862948,0.545137052,2722.576,0,0
2362,20,82,2938.429,1,0.582969795,0.417030205,2938.429,3,5
2363,20,83,3295.707,1,0.58381962,0.41618038,3295.707,7,6
2364,20,84,3683.539,1,0.51814049,0.48185951,3683.539,5,6
2365,20,85,8249.112,0,0.527748923,0.472251077,8249.112,5,3
2366,20,86,2994.583,0,0.580176921,0.419823079,2994.583,3,3
2367,20,87,6765.163,0,0.641042836,0.358957164,6765.163,5,3
2368,20,88,1664.428,1,0.445909721,0.554090279,1666.428,3,5
2369,20,89,7255.334,1,0.566769532,0.433230468,7255.334,5,3
2370,20,90,2815.348,1,0.520136722,0.479863278,2815.348,3,2
2371,20,91,1796.995,1,0.460053029,0.539946971,1796.995,3,5
2372,20,92,6647.187,0,0.50663671,0.49336329,6647.187,4,3
2373,20,93,3679.261,0,0.635740541,0.364259459,3679.261,0,0
2374,20,94,3383.786,1,0.446667362,0.553332638,3383.786,5,6
2375,20,95,2207.859,1,0.582158447,0.417841553,2207.859,3,4
2376,20,96,2432.117,0,0.57519771,0.42480229,2432.117,2,0
2377,20,97,1801.239,1,0.366767688,0.633232312,1801.239,0,0
2378,20,98,3039.056,0,0.640255047,0.359744953,3039.056,6,5
2379,20,99,1626.926,1,0.406911936,0.593088064,1626.926,3,3
2380,20,100,1264.083,1,0.448181072,0.551818928,1264.083,0,0
2381,20,101,2635.446,1,0.636005531,0.363994469,2635.446,0,0
2382,20,102,2029.802,1,0.444990558,0.555009442,2029.802,2,0
2383,20,103,9669.532,0,0.445511413,0.554488587,9669.532,7,6
2384,20,104,3250.198,1,0.322227014,0.677772986,3250.198,0,0
2385,20,105,3584.592,1,0.455641889,0.544358111,3584.592,0,2
2386,20,106,9227.558,0,0.647217681,0.352782319,9227.558,4,3
2387,20,107,4733.854,0,0.547160987,0.452839013,4733.854,0,0
2388,20,108,4125.917,0,0.517424057,0.482575943,4125.917,0,0
