,subject,trial,rt,choice,gaze_0,gaze_1,react_time,item_value_0,item_value_1
1854,16,54,1659.011,0,0.611533475,0.388466525,1659.011,4,4
1855,16,55,1623.478,0,0.655142439,0.344857561,1623.478,3,4
1856,16,56,1791.695,0,0.611883985,0.388116015,1791.695,5,4
1857,16,57,1734.857,0,0.607675464,0.392324536,1734.857,7,5
1858,16,58,1758.39,0,0.607528557,0.392471443,1758.39,2,1
1859,16,59,2344.225,1,0.443236959,0.556763041,2344.225,1,3
1860,16,60,2101.854,0,0.679130952,0.320869048,2101.854,4,4
1861,16,61,3114.904,1,0.408037801,0.591962199,3114.904,7,7
1862,16,62,1732.851,0,0.710343667,0.289656333,1732.851,2,1
1863,16,63,2078.607,0,0.687923741,0.312076259,2078.607,4,2
1864,16,64,1734.678,0,0.687848265,0.312151735,1734.678,1,2
1865,16,65,2516.607,1,0.496390735,0.503609265,2516.607,2,4
1866,16,66,2332.303,1,0.496430043,0.503569957,2332.303,1,2
1867,16,67,3024.633,1,0.47006479,0.52993521,3024.633,4,5
1868,16,68,4090.687,0,0.784822258,0.215177742,4090.687,7,5
1869,16,69,3128.631,0,0.587000887,0.412999113,3128.631,2,1
1870,16,70,2587.421,0,0.742335647,0.257664353,2587.421,7,5
1871,16,71,2383.534,1,0.476681279,0.523318721,2383.534,1,2
1872,16,72,3422.254,0,0.624677927,0.375322073,3422.254,3,1
1873,16,73,3160.078,0,0.651445967,0.348554033,3385.078,1,2
1874,16,74,1962.005,0,0.728267909,0.271732091,1737.005,4,2
1875,16,75,1680.483,0,0.682232934,0.317767066,1680.483,4,3
1876,16,76,1656.122,0,0.691151418,0.308848582,1656.122,7,5
1877,16,77,2741.023,0,0.538222028,0.461777972,2741.023,4,4
1878,16,78,2959.108,0,0.51534996,0.48465004,2959.108,7,7
1879,16,79,1697.143,0,0.627622931,0.372377069,1697.143,5,4
1880,16,80,3733.765,0,0.671074506,0.328925494,3733.765,7,5
1881,16,81,1372.357,1,0.351728807,0.648271193,1372.357,7,7
1882,16,82,1660.791,0,0.635792234,0.364207766,1660.791,4,2
1883,16,83,2780.666,1,0.437340265,0.562659735,2780.666,0,1
1884,16,84,1638.734,0,0.706384696,0.293615304,1638.734,2,1
1885,16,85,2529.656,1,0.442207305,0.557792695,2529.656,2,4
1886,16,86,3319.275,1,0.446183515,0.553816485,3319.275,4,4
1887,16,87,1600.094,1,0.280511955,0.719488045,1600.094,2,4
1888,16,88,2007.16,0,0.671570612,0.328429388,2007.16,4,2
1889,16,89,2217.586,0,0.729402792,0.270597208,2217.586,2,4
1890,16,90,2922.13,1,0.486721917,0.513278083,2922.13,4,5
1891,16,91,2608.895,0,0.626332041,0.373667959,2608.895,4,2
1892,16,92,2210.489,1,0.531444016,0.468555984,2210.489,3,4
1893,16,93,3039.761,1,0.463988469,0.536011531,3039.761,7,7
1894,16,94,1541.849,0,0.621417909,0.378582091,1541.849,2,1
1895,16,95,2464.052,0,0.692743764,0.307256236,2701.052,4,3
1896,16,96,2385.439,1,0.475694213,0.524305787,2148.439,5,7
1897,16,97,1751.336,0,0.706904547,0.293095453,1751.336,7,7
1898,16,98,3381.522,0,0.588847504,0.411152496,3381.522,1,2
1899,16,99,4947.916,0,0.547012228,0.452987772,4947.916,4,4
1900,16,100,3439.893,0,0.585834814,0.414165186,3439.893,7,7
1901,16,101,1827.288,0,0.725956774,0.274043226,1827.288,7,7
1902,16,102,4233.239,0,0.50152066,0.49847934,4233.239,5,7
1903,16,103,3197.341,0,0.553902007,0.446097993,3197.341,0,1
1904,16,104,1839.566,0,0.722490481,0.277509519,1839.566,7,7
1905,16,105,1646.644,0,0.693642157,0.306357843,1646.644,7,5
1906,16,106,1821.897,0,0.61450757,0.38549243,1821.897,3,4
1907,16,107,3053.78,1,0.370574235,0.629425765,3053.78,7,7
1908,16,108,2725.795,1,0.612090425,0.387909575,2725.795,7,7
1909,16,109,1549.39,0,0.668657416,0.331342584,1549.39,4,3
1910,16,110,1413.255,0,0.668679839,0.331320161,1413.255,7,5
1911,16,111,2962.129,0,0.595027537,0.404972463,2962.129,5,7
1912,16,112,3921.279,1,0.464136499,0.535863501,3921.279,0,1
1913,16,113,2808.397,0,0.586296077,0.413703923,2808.397,5,4
1914,16,114,2444.954,0,0.667890415,0.332109585,2444.954,4,5
1915,16,115,1661.744,1,0.308161412,0.691838588,1661.744,5,4
1916,16,116,1944.174,0,0.676158235,0.323841765,1944.174,1,0
1917,16,117,4598.125,0,0.670515363,0.329484637,4601.125,1,0
1918,16,118,2324.459,0,0.565421569,0.434578431,2324.459,1,0
1919,16,119,2029.368,0,0.690410355,0.309589645,2029.368,1,2
1920,17,0,2444.521,0,0.506889773,0.493110227,2444.521,1,0
1921,17,1,4629.874,1,0.479716378,0.520283622,4629.874,7,7
1922,17,2,6612.573,0,0.684508823,0.315491177,6612.573,7,7
1923,17,3,5829.472,1,0.422918948,0.577081052,5829.472,5,7
1924,17,4,2945.771,0,0.544175275,0.455824725,2945.771,7,7
1925,17,5,7390.815,1,0.477099303,0.522900697,7390.815,2,1
1926,17,6,3348.937,0,0.500622955,0.499377045,3348.937,4,4
1927,17,7,10930.143,1,0.533485175,0.466514825,10930.143,1,2
1928,17,8,4471.189,0,0.588239699,0.411760301,4471.189,7,7
1929,17,9,3547.778,1,0.453706165,0.546293835,3547.778,1,2
1930,17,10,2703.865,0,0.537301381,0.462698619,2705.865,7,7
1931,17,11,8335.483,0,0.596449378,0.403550622,8338.483,4,3
1932,17,12,8974.254,0,0.585355135,0.414644865,8974.254,7,5
1933,17,13,7330.768,0,0.437356557,0.562643443,7330.768,7,7
1934,17,14,3614.821,0,0.474907565,0.525092435,3614.821,1,0
1935,17,15,2288.655,1,0.482274487,0.517725513,2291.655,2,4
1936,17,16,2827.265,0,0.521081235,0.478918765,2827.265,5,4
1937,17,17,5201.602,1,0.527474913,0.472525087,5204.602,3,4
1938,17,18,4749.154,1,0.483383258,0.516616742,4752.154,2,1
1939,17,19,7701.936,0,0.757301871,0.242698129,7701.936,5,7
1940,17,20,6227.031,1,0.474176199,0.525823801,6227.031,7,7
1941,17,21,12798.777,1,0.461979891,0.538020109,12798.777,1,0
1942,17,22,8515.495,0,0.545715875,0.454284125,8515.495,4,4
1943,17,23,4721.237,0,0.316288559,0.683711441,4721.237,4,2
1944,17,24,13318.478,0,0.55913458,0.44086542,13321.478,7,7
1945,17,25,12227.114,1,0.566979699,0.433020301,12227.114,7,5
1946,17,26,10870.699,1,0.448393537,0.551606463,10870.699,7,7
1947,17,27,5250.707,0,0.568954593,0.431045407,5250.707,1,2
1948,17,28,7656.267,1,0.605958339,0.394041661,7656.267,0,1
1949,17,29,5846.14,1,0.558753185,0.441246815,5846.14,0,1
1950,17,30,4033.852,1,0.508403257,0.491596743,4033.852,0,1
1951,17,31,8756.368,0,0.302818108,0.697181892,8756.368,1,0
1952,17,32,13434.458,0,0.549027691,0.450972309,13434.458,1,0
1953,17,33,8655.99,1,0.662722224,0.337277776,8655.99,7,7
1954,17,34,8542.576,1,0.448790271,0.551209729,8542.576,4,4
1955,17,35,6812.149,0,0.703447583,0.296552417,6812.149,0,1
1956,17,36,2079.317,1,0.854579291,0.145420709,2079.317,4,5
1957,17,37,12903.296,0,0.524751043,0.475248957,12903.296,4,4
1958,17,38,4904.169,1,0.392209154,0.607790846,4904.169,0,1
1959,17,39,3006.609,0,0.720869049,0.279130951,3006.609,2,1
1960,17,40,5271.764,1,0.424310406,0.575689594,5271.764,0,1
1961,17,41,4316.538,0,0.482295515,0.517704485,4316.538,7,5
1962,17,42,12920.204,1,0.485787603,0.514212397,12920.204,5,7
1963,17,43,6095.05,1,0.300014278,0.699985722,6095.05,4,5
1964,17,44,4053.583,0,0.493740664,0.506259336,4053.583,2,1
1965,17,45,3514.554,1,0.361472838,0.638527162,3514.554,5,7
1966,17,46,12553.764,1,0.48538088,0.51461912,12553.764,2,4
1967,17,47,8568.648,0,0.472222169,0.527777831,8568.648,4,4
1968,17,48,8922.804,0,0.457963446,0.542036554,9083.804,1,0
1969,17,49,2577.67,1,0.279069372,0.720930628,2416.67,5,7
1970,17,50,5706.84,1,0.549268692,0.450731308,5706.84,1,0
1971,17,51,8982.118,0,0.72295082,0.27704918,9142.118,5,7
1972,17,52,16282.19,0,0.368686785,0.631313215,16122.19,5,7
1973,17,53,15123.462,1,0.465097121,0.534902879,15123.462,0,1
1974,17,54,8323.117,1,0.468088759,0.531911241,8323.117,4,4
1975,17,55,9225.887,0,0.49904088,0.50095912,9225.887,3,4
1976,17,56,3566.353,0,0.537470875,0.462529125,3566.353,5,4
1977,17,57,2282.687,0,0.354829952,0.645170048,2282.687,7,5
1978,17,58,4023.027,0,0.616094933,0.383905067,4023.027,2,1
1979,17,59,7287.878,1,0.234502341,0.765497659,7287.878,1,3
1980,17,60,14257.749,0,0.526681463,0.473318537,14257.749,4,4
1981,17,61,5033.45,1,0.431065598,0.568934402,5033.45,7,7
1982,17,62,2468.377,0,0.468920201,0.531079799,2468.377,2,1
1983,17,63,3251.114,0,0.550972464,0.449027536,3251.114,4,2
1984,17,64,9190.952,0,0.480207894,0.519792106,9190.952,1,2
1985,17,65,3479.847,1,0.323045281,0.676954719,3479.847,2,4
1986,17,66,7210.042,0,0.576687968,0.423312032,7210.042,1,2
1987,17,67,6443.748,1,0.275080078,0.724919922,6443.748,4,5
1988,17,68,3443.126,0,0.560091013,0.439908987,3443.126,7,5
1989,17,69,3965.528,0,0.520694836,0.479305164,3968.528,2,1
1990,17,70,3753.102,1,0.123082613,0.876917387,3753.102,7,5
1991,17,71,5763.077,1,0.407510266,0.592489734,5763.077,1,2
1992,17,72,1628.609,0,0.674047897,0.325952103,1628.609,3,1
1993,17,73,10223.509,0,0.463036672,0.536963328,10223.509,1,2
1994,17,74,3848.055,0,0.546753671,0.453246329,3848.055,4,2
1995,17,75,7369.801,0,0.397250705,0.602749295,7369.801,4,3
1996,17,76,9430.724,0,0.235242538,0.764757462,9430.724,7,5
1997,17,77,11885.698,1,0.426558975,0.573441025,11885.698,4,4
1998,17,78,3495.468,1,0.395406177,0.604593823,3495.468,7,7
1999,17,79,10982.379,0,0.39895231,0.60104769,10982.379,5,4
2000,17,80,6140.254,0,0.503581907,0.496418093,6140.254,7,5
2001,17,81,6970.968,1,0.419594484,0.580405516,6970.968,7,7
2002,17,82,3131.329,0,0.517819468,0.482180532,3131.329,4,2
2003,17,83,6617.152,1,0.469749742,0.530250258,6617.152,0,1
2004,17,84,3995.447,0,0.433104065,0.566895935,3995.447,2,1
2005,17,85,13947.519,1,0.47875816,0.52124184,13947.519,2,4
2006,17,86,13634.49,1,0.486794056,0.513205944,13634.49,4,4
2007,17,87,4056.044,1,0.384419143,0.615580857,4056.044,2,4
2008,17,88,2312.452,0,0.509815709,0.490184291,2312.452,4,2
2009,17,89,7872.835,0,0.462286958,0.537713042,7872.835,2,4
2010,17,90,11600.637,1,0.39070093,0.60929907,11600.637,4,5
2011,17,91,3214.68,0,0.585035082,0.414964918,3214.68,4,2
2012,17,92,10573.491,0,0.549953784,0.450046216,10573.491,3,4
2013,17,93,1503.495,1,0.400139841,0.599860159,1503.495,7,7
2014,17,94,3768.844,0,0.438322031,0.561677969,3770.844,2,1
2015,17,95,11161.013,0,0.555000689,0.444999311,11161.013,4,3
2016,17,96,1612.697,1,0.392592896,0.607407104,1612.697,5,7
2017,17,97,10174.789,0,0.582670837,0.417329163,10174.789,7,7
2018,17,98,3083.707,1,0.302499531,0.697500469,3083.707,1,2
2019,17,99,2981.672,0,0.520119437,0.479880563,2981.672,4,4
2020,17,100,2556.866,1,0.307580343,0.692419657,2556.866,7,7
2021,17,101,8286.367,0,0.49395316,0.50604684,8286.367,7,7
2022,17,102,14342.408,0,0.553560281,0.446439719,14342.408,5,7
2023,17,103,7255.014,1,0.381180371,0.618819629,7255.014,0,1
2024,17,104,5220.749,0,0.532835064,0.467164936,5220.749,7,7
2025,17,105,13476.043,1,0.460497552,0.539502448,13476.043,7,5
2026,17,106,13700.488,0,0.49561959,0.50438041,13700.488,3,4
2027,17,107,3857.125,1,0.445329105,0.554670895,3857.125,7,7
2028,17,108,1733.65,1,0.386491675,0.613508325,1733.65,7,7
2029,17,109,5214.45,0,0.435560111,0.564439889,5214.45,4,3
2030,17,110,5060.513,0,0.452697608,0.547302392,5060.513,7,5
2031,17,111,2134.451,1,0.364379437,0.635620563,2134.451,5,7
2032,17,112,2692.977,1,0.509924589,0.490075411,2692.977,0,1
2033,17,113,7441.111,0,0.480274832,0.519725168,7441.111,5,4
2034,17,114,9072.115,1,0.459684161,0.540315839,9072.115,4,5
2035,17,115,1870.211,0,0.41356231,0.58643769,1870.211,5,4
2036,17,116,4735.279,0,0.451922877,0.548077123,4735.279,1,0
2037,17,117,3985.485,0,0.471599764,0.528400236,3985.485,1,0
2038,17,118,4554.13,0,0.462329897,0.537670103,4554.13,1,0
2039,17,119,3471.15,0,0.53221293,0.46778707,3471.15,1,2
2040,18,0,4023.951,0,0.550821642,0.449178358,4023.951,1,0
2041,18,1,5703.099,1,0.395292944,0.604707056,5703.099,7,7
2042,18,2,4273.391,1,0.392522346,0.607477654,4273.391,7,7
2043,18,3,5631.191,0,0.411742737,0.588257263,5631.191,5,7
2044,18,4,4558.732,0,0.550042983,0.449957017,4558.732,7,7
2045,18,5,8729.055,0,0.573627062,0.426372938,8729.055,2,1
2046,18,6,7565.496,0,0.493392691,0.506607309,7565.496,4,4
2047,18,7,5851.782,1,0.425825561,0.574174439,5851.782,1,2
2048,18,8,5886.287,0,0.467515916,0.532484084,5886.287,7,7
2049,18,9,5691.921,1,0.398939134,0.601060866,5691.921,1,2
2050,18,10,8676.572,0,0.622218703,0.377781297,8676.572,7,7
2051,18,11,8534.586,0,0.539912528,0.460087472,8534.586,4,3
2052,18,12,5737.74,1,0.31118312,0.68881688,5737.74,7,5
2053,18,13,7827.216,0,0.554050666,0.445949334,7827.216,7,7
2054,18,14,6763.579,0,0.573937153,0.426062847,7188.579,1,0
2055,18,15,9908.079,1,0.471365893,0.528634107,9483.079,2,4
2056,18,16,7691.736,0,0.454214708,0.545785292,7691.736,5,4
2057,18,17,4923.352,1,0.302939709,0.697060291,4923.352,3,4
2058,18,18,5201.37,0,0.46420974,0.53579026,5201.37,2,1
2059,18,19,5645.46,0,0.467596775,0.532403225,5645.46,5,7
2060,18,20,5919.066,1,0.417261355,0.582738645,5919.066,7,7
2061,18,21,5664.624,0,0.479942826,0.520057174,5664.624,1,0
2062,18,22,6393.367,0,0.488256699,0.511743301,6741.367,4,4
2063,18,23,5747.181,0,0.514370791,0.485629209,5399.181,4,2
2064,18,24,8679.67,0,0.489051981,0.510948019,8679.67,7,7
2065,18,25,8494.314,0,0.440698637,0.559301363,8496.314,7,5
2066,18,26,7389.205,1,0.419333804,0.580666196,7389.205,7,7
2067,18,27,10777.297,1,0.490724257,0.509275743,10777.297,1,2
2068,18,28,4992.517,1,0.359514955,0.640485045,4992.517,0,1
2069,18,29,5133.566,1,0.282060433,0.717939567,5133.566,0,1
2070,18,30,3539.847,1,0.354816005,0.645183995,3539.847,0,1
2071,18,31,5347.944,0,0.562996695,0.437003305,5347.944,1,0
2072,18,32,6035.228,0,0.569752555,0.430247445,6035.228,1,0
2073,18,33,8028.052,0,0.420652968,0.579347032,8028.052,7,7
2074,18,34,7310.241,0,0.523019327,0.476980673,7310.241,4,4
2075,18,35,6028.14,1,0.394800126,0.605199874,6028.14,0,1
2076,18,36,5521.11,0,0.477863633,0.522136367,5521.11,4,5
2077,18,37,5207.763,0,0.539146838,0.460853162,5207.763,4,4
2078,18,38,6076.576,1,0.458751286,0.541248714,6076.576,0,1
2079,18,39,4206.846,0,0.561080401,0.438919599,4206.846,2,1
2080,18,40,5208.796,1,0.349043767,0.650956233,5208.796,0,1
2081,18,41,4426.965,0,0.512642941,0.487357059,4427.965,7,5
2082,18,42,4649.958,0,0.538047614,0.461952386,4649.958,5,7
2083,18,43,4222.268,1,0.395047815,0.604952185,4222.268,4,5
2084,18,44,4089.141,1,0.376911213,0.623088787,4089.141,2,1
2085,18,45,5405.467,1,0.444101324,0.555898676,5405.467,5,7
2086,18,46,2681.787,1,0.334696273,0.665303727,2681.787,2,4
2087,18,47,4838.84,1,0.420501297,0.579498703,4841.84,4,4
2088,18,48,2908.082,0,0.51084837,0.48915163,2908.082,1,0
2089,18,49,4764.191,1,0.413026329,0.586973671,4764.191,5,7
2090,18,50,6443.599,0,0.518595908,0.481404092,6443.599,1,0
2091,18,51,5246.056,1,0.391727965,0.608272035,5246.056,5,7
2092,18,52,4727.949,1,0.390064321,0.609935679,4727.949,5,7
2093,18,53,5236.652,1,0.353615442,0.646384558,5236.652,0,1
2094,18,54,3206.787,0,0.540643508,0.459356492,3206.787,4,4
2095,18,55,6376.202,1,0.429453635,0.570546365,6376.202,3,4
2096,18,56,4663.721,0,0.562794629,0.437205371,4663.721,5,4
2097,18,57,2647.401,0,0.641491539,0.358508461,2647.401,7,5
2098,18,58,6164.809,0,0.457574088,0.542425912,6164.809,2,1
2099,18,59,5970.937,1,0.420158432,0.579841568,5973.937,1,3
2100,18,60,3411.939,0,0.641983665,0.358016335,3411.939,4,4
2101,18,61,2627.966,1,0.314832967,0.685167033,2629.966,7,7
2102,18,62,2841.398,0,0.518415273,0.481584727,2841.398,2,1
2103,18,63,3157.693,0,0.550218888,0.449781112,3157.693,4,2
2104,18,64,6867.889,1,0.459812327,0.540187673,6867.889,1,2
2105,18,65,2251.285,1,0.37948941,0.62051059,2251.285,2,4
2106,18,66,6441.037,1,0.4543869,0.5456131,6441.037,1,2
2107,18,67,3046.216,1,0.311590898,0.688409102,3046.216,4,5
2108,18,68,6263.325,0,0.472695806,0.527304194,6263.325,7,5
2109,18,69,3785.637,0,0.520854822,0.479145178,3785.637,2,1
2110,18,70,2733.086,1,0.292063601,0.707936399,2733.086,7,5
2111,18,71,2549.217,1,0.281760678,0.718239322,2549.217,1,2
2112,18,72,2723.61,0,0.53723629,0.46276371,2723.61,3,1
2113,18,73,7797.761,0,0.485125041,0.514874959,7797.761,1,2
2114,18,74,2058.104,0,0.524044487,0.475955513,2058.104,4,2
2115,18,75,3299.447,0,0.597790301,0.402209699,3299.447,4,3
2116,18,76,7186.69,1,0.436941467,0.563058533,7186.69,7,5
2117,18,77,4215.198,0,0.551000509,0.448999491,4215.198,4,4
2118,18,78,5900.336,0,0.495950245,0.504049755,5900.336,7,7
2119,18,79,2816.864,0,0.51913396,0.48086604,2816.864,5,4
2120,18,80,6017.063,1,0.481926556,0.518073444,6017.063,7,5
2121,18,81,2575.931,1,0.313684463,0.686315537,2575.931,7,7
2122,18,82,2723.84,0,0.539567709,0.460432291,2723.84,4,2
2123,18,83,5661.448,0,0.546447279,0.453552721,5661.448,0,1
2124,18,84,5683.16,0,0.510763916,0.489236084,5683.16,2,1
2125,18,85,5453.071,0,0.479500857,0.520499143,5453.071,2,4
2126,18,86,8881.82,1,0.366692854,0.633307146,8884.82,4,4
2127,18,87,2949.378,1,0.288557345,0.711442655,2949.378,2,4
2128,18,88,4752.435,0,0.560664572,0.439335428,4752.435,4,2
2129,18,89,3419.387,1,0.423450467,0.576549533,3419.387,2,4
2130,18,90,3879.152,1,0.347319559,0.652680441,3881.152,4,5
2131,18,91,8826.808,0,0.506497588,0.493502412,8826.808,4,2
2132,18,92,3863.504,1,0.442048016,0.557951984,3866.504,3,4
2133,18,93,5034.392,0,0.544411067,0.455588933,5034.392,7,7
2134,18,94,6175.267,0,0.468212521,0.531787479,6175.267,2,1
2135,18,95,4978.406,0,0.493749853,0.506250147,4978.406,4,3
2136,18,96,4372.513,1,0.30772767,0.69227233,4372.513,5,7
2137,18,97,4613.582,0,0.493641346,0.506358654,4613.582,7,7
2138,18,98,2679.603,1,0.392326659,0.607673341,2679.603,1,2
2139,18,99,3975.951,0,0.501502155,0.498497845,3977.951,4,4
2140,18,100,4491.586,0,0.513755206,0.486244794,4491.586,7,7
2141,18,101,4356.596,0,0.417610349,0.582389651,4356.596,7,7
2142,18,102,6134.14,0,0.41992003,0.58007997,6134.14,5,7
2143,18,103,4599.457,1,0.42124745,0.57875255,4599.457,0,1
2144,18,104,3430.558,0,0.556723165,0.443276835,3430.558,7,7
2145,18,105,8016.204,0,0.491466133,0.508533867,8016.204,7,5
2146,18,106,5871.492,1,0.497520633,0.502479367,5871.492,3,4
2147,18,107,4372.459,1,0.455933615,0.544066385,4372.459,7,7
2148,18,108,3623.74,1,0.31295931,0.68704069,3623.74,7,7
2149,18,109,6436.606,0,0.55831103,0.44168897,6436.606,4,3
2150,18,110,2586.793,0,0.56169635,0.43830365,2586.793,7,5
2151,18,111,3935.492,0,0.566092168,0.433907832,3935.492,5,7
2152,18,112,3661.471,1,0.376180527,0.623819473,3661.471,0,1
2153,18,113,3447.305,0,0.567733287,0.432266713,3447.305,5,4
2154,18,114,6868.153,1,0.476347595,0.523652405,6868.153,4,5
2155,18,115,3567.491,0,0.540450978,0.459549022,3567.491,5,4
2156,18,116,1691.779,1,0.246788663,0.753211337,1691.779,1,0
2157,18,117,2812.001,0,0.530626948,0.469373052,2812.001,1,0
2158,18,118,3308.412,0,0.624102409,0.375897591,3309.412,1,0
2159,18,119,4751.335,1,0.39960086,0.60039914,4751.335,1,2
2160,19,0,5250.488,0,0.616720366,0.383279634,5250.488,1,0
2161,19,1,1981.468,0,0.507801726,0.492198274,1981.468,7,7
2162,19,2,5031.873,0,0.437832054,0.562167946,5031.873,7,7
2163,19,3,6773.9,1,0.453546363,0.546453637,6773.9,5,7
2164,19,4,3211.765,0,0.500205644,0.499794356,3211.765,7,7
2165,19,5,2708.039,0,0.444155109,0.555844891,2708.039,2,1
2166,19,6,3911.197,0,0.577319802,0.422680198,3911.197,4,4
2167,19,7,3129.698,1,0.445398199,0.554601801,3129.698,1,2
2168,19,8,2607.471,0,0.546361042,0.453638958,2607.471,7,7
2169,19,9,3674.246,1,0.483318342,0.516681658,3674.246,1,2
2170,19,10,2795.76,0,0.56028679,0.43971321,2795.76,7,7
2171,19,11,3918.31,0,0.501267249,0.498732751,3918.31,4,3
2172,19,12,2001.567,0,0.630884225,0.369115775,2001.567,7,5
2173,19,13,3428.448,0,0.5803601,0.4196399,3428.448,7,7
2174,19,14,1862.359,0,0.592660207,0.407339793,1862.359,1,0
2175,19,15,3863.608,0,0.66718084,0.33281916,3863.608,2,4
2176,19,16,5607.161,0,0.59348665,0.40651335,5607.161,5,4
2177,19,17,7464.362,0,0.573828284,0.426171716,7464.362,3,4
2178,19,18,5934.56,0,0.61760701,0.38239299,5934.56,2,1
2179,19,19,4244.22,0,0.483820459,0.516179541,4469.22,5,7
2180,19,20,3393.821,1,0.461370333,0.538629667,3168.821,7,7
2181,19,21,4506.252,0,0.547232057,0.452767943,4506.252,1,0
2182,19,22,6678.861,0,0.677974967,0.322025033,6678.861,4,4
2183,19,23,4279.275,0,0.470812707,0.529187293,4279.275,4,2
2184,19,24,2231.603,0,0.516972007,0.483027993,2231.603,7,7
2185,19,25,3026.398,0,0.576362157,0.423637843,3026.398,7,5
2186,19,26,4290.022,1,0.52636436,0.47363564,4290.022,7,7
2187,19,27,6269.315,1,0.559800076,0.440199924,6269.315,1,2
2188,19,28,3411.278,1,0.451837926,0.548162074,3411.278,0,1
2189,19,29,4039.778,1,0.398547306,0.601452694,4039.778,0,1
2190,19,30,4837.984,1,0.574119808,0.425880192,4837.984,0,1
2191,19,31,2340.152,0,0.538348487,0.461651513,2340.152,1,0
2192,19,32,2047.578,0,0.628056659,0.371943341,2047.578,1,0
2193,19,33,2577.729,0,0.549775769,0.450224231,2577.729,7,7
2194,19,34,3224.245,1,0.467837028,0.532162972,3224.245,4,4
2195,19,35,2181.192,0,0.590019794,0.409980206,2181.192,0,1
2196,19,36,3352.925,1,0.464506462,0.535493538,3352.925,4,5
2197,19,37,3536.414,0,0.564118316,0.435881684,3536.414,4,4
2198,19,38,6068.604,0,0.482177863,0.517822137,6068.604,0,1
2199,19,39,3674.74,0,0.622602492,0.377397508,3674.74,2,1
2200,19,40,6718.911,1,0.589555695,0.410444305,6718.911,0,1
2201,19,41,1726.19,0,0.558879554,0.441120446,1726.19,7,5
2202,19,42,2436.73,0,0.538750768,0.461249232,2436.73,5,7
2203,19,43,1861.533,0,0.610798935,0.389201065,1861.533,4,5
2204,19,44,2405.278,0,0.551593425,0.448406575,2405.278,2,1
2205,19,45,1832.501,0,0.484312219,0.515687781,1832.501,5,7
2206,19,46,2390.579,0,0.545409062,0.454590938,2390.579,2,4
2207,19,47,1867.803,0,0.602893241,0.397106759,1867.803,4,4
2208,19,48,1857.648,0,0.521551529,0.478448471,1857.648,1,0
2209,19,49,5911.942,1,0.283482295,0.716517705,5911.942,5,7
2210,19,50,6027.022,0,0.68761302,0.31238698,6087.022,1,0
2211,19,51,3998.225,0,0.608995968,0.391004032,3938.225,5,7
2212,19,52,3395.021,0,0.564781357,0.435218643,3395.021,5,7
2213,19,53,5094.321,0,0.439898185,0.560101815,5094.321,0,1
2214,19,54,3976.193,0,0.510207493,0.489792507,3976.193,4,4
2215,19,55,2346.636,0,0.594462098,0.405537902,2346.636,3,4
2216,19,56,1985.611,0,0.632414726,0.367585274,1985.611,5,4
2217,19,57,10616.105,0,0.41001272,0.58998728,10616.105,7,5
2218,19,58,3424.41,0,0.691733493,0.308266507,3424.41,2,1
2219,19,59,4641.089,1,0.539255594,0.460744406,4641.089,1,3
2220,19,60,2079.65,0,0.65287373,0.34712627,2079.65,4,4
2221,19,61,5748.041,1,0.489989448,0.510010552,5748.041,7,7
2222,19,62,2637.771,0,0.741621233,0.258378767,2637.771,2,1
2223,19,63,2630.658,0,0.729642563,0.270357437,2630.658,4,2
2224,19,64,5044.573,1,0.621189719,0.378810281,5044.573,1,2
2225,19,65,5757.966,0,0.537910174,0.462089826,5757.966,2,4
2226,19,66,2029.046,1,0.332952338,0.667047662,2029.046,1,2
2227,19,67,5845.337,0,0.554753464,0.445246536,5845.337,4,5
2228,19,68,11578.54,0,0.486982312,0.513017688,11578.54,7,5
2229,19,69,2576.067,0,0.678258926,0.321741074,2576.067,2,1
2230,19,70,3327.818,0,0.594735136,0.405264864,3327.818,7,5
2231,19,71,2789.167,1,0.420580455,0.579419545,2789.167,1,2
2232,19,72,2646.031,0,0.581505601,0.418494399,2646.031,3,1
2233,19,73,1783.19,0,0.558763764,0.441236236,1783.19,1,2
2234,19,74,1689.115,0,0.528262265,0.471737735,1689.115,4,2
2235,19,75,2818.893,1,0.531817369,0.468182631,2818.893,4,3
2236,19,76,2723.774,0,0.570531784,0.429468216,2723.774,7,5
2237,19,77,2757.361,0,0.627404728,0.372595272,2757.361,4,4
2238,19,78,1913.764,0,0.531634084,0.468365916,1913.764,7,7
2239,19,79,1948.715,0,0.499920821,0.500079179,1948.715,5,4
2240,19,80,3952.368,0,0.471197084,0.528802916,3952.368,7,5
2241,19,81,1830.854,0,0.541598668,0.458401332,1830.854,7,7
2242,19,82,6182.783,0,0.640277027,0.359722973,6182.783,4,2
2243,19,83,1856.125,0,0.556642217,0.443357783,1856.125,0,1
2244,19,84,2229.554,0,0.566523509,0.433476491,2229.554,2,1
2245,19,85,3008.253,1,0.444326987,0.555673013,3008.253,2,4
2246,19,86,2037.898,0,0.612810015,0.387189985,2037.898,4,4
2247,19,87,3785.298,1,0.481687834,0.518312166,3785.298,2,4
2248,19,88,2218.548,0,0.514983064,0.485016936,2218.548,4,2
2249,19,89,1848.757,0,0.589129224,0.410870776,1848.757,2,4
2250,19,90,2857.418,1,0.465814282,0.534185718,2857.418,4,5
2251,19,91,1687.584,0,0.568080363,0.431919637,1687.584,4,2
